,ID_COMUNE,COMUNE,OBS_VALUE,RESIDENTI,SUPERFICIE (KMQ),DENSITA_POPOLAZIONE,DENSITA_INCIDENTI,INCIDENTI_PRO_CAPITE(1000),CLASSE_DEMOGRAFICA,CLASSE_SUPERFICIE,CLUSTER
44,1046,Cafasse,31,3334,10.2312,325.8659785753382,3.0299476112283994,9.298140371925616,Piccolo,Piccolo,1
45,1047,Caluso,46,7344,39.4925,185.95935937203268,1.1647781224283091,6.2636165577342044,Medio,Piccolo,1
46,1048,Cambiano,36,5915,14.1314,418.5714083530294,2.547518292596629,6.086221470836856,Medio,Piccolo,1
47,1049,Campiglione Fenile,5,1333,11.0863,120.2384925538728,0.4510070988517359,3.750937734433608,Piccolo,Piccolo,1
48,1050,Candia Canavese,13,1219,9.1318,133.48956394139162,1.4235966622133642,10.66447908121411,Piccolo,Molto piccolo,1
49,1051,Candiolo,26,5627,11.8499,474.8563279015013,2.1941113427117527,4.620579349564599,Medio,Piccolo,1
50,1052,Canischio,1,277,11.9505,23.17894648759466,0.0836785071754319,3.6101083032490977,Molto piccolo,Piccolo,1
51,1053,Cantalupa,4,2574,11.1953,229.91791198092056,0.3572927925111431,1.554001554001554,Piccolo,Piccolo,1
52,1054,Cantoira,7,588,23.0319,25.5298086566892,0.3039262935320143,11.904761904761903,Molto piccolo,Piccolo,0
53,1055,Caprie,19,2057,16.4078,125.3672034032594,1.1579858360048267,9.236752552260572,Piccolo,Piccolo,1
54,1056,Caravino,3,901,11.5371,78.09588198074039,0.2600306836206672,3.329633740288568,Molto piccolo,Piccolo,1
55,1057,Carema,8,739,10.2579,72.04203589428636,0.7798867214537089,10.825439783491206,Molto piccolo,Piccolo,1
56,1058,Carignano,59,9051,50.679,178.59468418871722,1.1641902957832633,6.518616727433432,Medio,Medio,1
57,1059,Carmagnola,295,28399,95.7148,296.70437591678615,3.082072991846611,10.387689707384062,Grande,Medio,1
58,1060,Casalborgone,10,1862,20.125,92.52173913043478,0.4968944099378882,5.370569280343717,Piccolo,Piccolo,1
59,1061,Cascinette d'Ivrea,10,1532,2.1726,705.1459081285096,4.602780079167817,6.5274151436031325,Piccolo,Molto piccolo,1
60,1062,Caselette,29,3005,14.3136,209.9401967359714,2.026045159847977,9.650582362728786,Piccolo,Piccolo,1
61,1063,Caselle Torinese,125,13749,23.5513,583.7894298828514,5.307562639854275,9.091570296021528,Medio,Piccolo,1
62,1064,Castagneto Po,25,1755,11.4732,152.9651710072168,2.178991039988844,14.245014245014245,Piccolo,Piccolo,0
63,1065,Castagnole Piemonte,3,2165,17.2796,125.29225213546611,0.1736151299798606,1.3856812933025404,Piccolo,Piccolo,1
64,1066,Castellamonte,52,9667,38.7063,249.75262424979917,1.343450549393768,5.379124857763525,Medio,Piccolo,1
65,1067,Castelnuovo Nigra,3,416,28.3756,14.660482950140262,0.1057246366596653,7.211538461538462,Molto piccolo,Piccolo,1
66,1068,Castiglione Torinese,46,6446,14.1345,456.04726024974354,3.254448335632672,7.136208501396215,Medio,Piccolo,1
