ID_COMUNE,COMUNE,INCIDENTI_TOTALI,RESIDENTI,SUPERFICIE (KMQ),ID_REGIONE,REGIONE,INCIDENTI_MEDI_ANNUI,DENSITA_POPOLAZIONE,DENSITA_INCIDENTI_MEDIA,INCIDENTI_PRO_CAPITE(1000)_MEDIA,CLASSE_DEMOGRAFICA,CLASSE_SUPERFICIE
3079,Grignasco,142,4595.25,14.333683333333333,1,Piemonte,5.916666666666667,320.59100882420313,0.4127806181476964,1.2875614311880021,Piccolo,Piccolo
3082,Invorio,326,4243.375,17.37174166666667,1,Piemonte,13.583333333333334,244.26882931043662,0.7819212140022421,3.2010683320077375,Piccolo,Piccolo
3083,Landiona,18,574.4782608695652,7.283386956521739,1,Piemonte,0.75,78.87515304334642,0.10297407023368846,1.305532430182396,Molto piccolo,Molto piccolo
3084,Lesa,193,2288.3333333333335,13.580608333333332,1,Piemonte,8.041666666666666,168.5000610551933,0.5921433318217827,3.514202476329206,Piccolo,Piccolo
3088,Maggiora,44,1705.7916666666667,10.658679166666667,1,Piemonte,1.8333333333333333,160.03780956286406,0.17200380128400836,1.0747697794279292,Piccolo,Piccolo
3090,Mandello Vitta,23,246.95652173913044,5.8541,1,Piemonte,0.9583333333333334,42.18522432810004,0.16370293184833423,3.8805751173708924,Molto piccolo,Molto piccolo
3091,Marano Ticino,75,1565.875,7.787958333333333,1,Piemonte,3.125,201.06360781334433,0.401260492961891,1.99568931108805,Piccolo,Molto piccolo
3093,Massino Visconti,73,1108.75,6.8639,1,Piemonte,3.0416666666666665,161.53353050015298,0.44313971163138544,2.7433295753476132,Piccolo,Molto piccolo
3095,Meina,248,2453.75,7.534966666666667,1,Piemonte,10.333333333333334,325.64842135997065,1.371384080442736,4.211241297334013,Piccolo,Molto piccolo
3097,Mezzomerico,20,1142.4347826086957,7.7187,1,Piemonte,0.8333333333333334,148.00870387613145,0.10796291258027042,0.7294362409296189,Piccolo,Molto piccolo
3098,Miasino,28,871.7916666666666,5.5210083333333335,1,Piemonte,1.1666666666666667,157.90442868980756,0.21131405646009713,1.3382402141184344,Molto piccolo,Molto piccolo
3100,Momo,183,2570.5,23.59069583333333,1,Piemonte,7.625,108.96244935547507,0.32322064825345165,2.9663489593464307,Piccolo,Piccolo
3103,Nebbiuno,64,1801.4166666666667,8.2650375,1,Piemonte,2.6666666666666665,217.95626053319984,0.3226442307934678,1.4803164176342691,Piccolo,Molto piccolo
3104,Nibbiola,26,785.3333333333334,11.3421,1,Piemonte,1.0833333333333333,69.24055803892871,0.09551435213349672,1.3794567062818335,Molto piccolo,Piccolo
3106,Novara,10897,102436.66666666667,103.04944166666667,1,Piemonte,454.0416666666667,994.0535825319448,4.406056542599738,4.4324135238033255,Grande,Grande
3108,Oleggio,908,13497.0,37.794375,1,Piemonte,37.833333333333336,357.11663441980454,1.0010307971314074,2.803092045145835,Medio,Piccolo
3109,Oleggio Castello,195,2025.1666666666667,5.935120833333333,1,Piemonte,8.125,341.21742817648334,1.3689696011524617,4.012015471977615,Piccolo,Molto piccolo
3112,Orta San Giulio,97,1175.5833333333333,6.650000000000001,1,Piemonte,4.041666666666667,176.77944862155385,0.6077694235588972,3.438009498830368,Piccolo,Molto piccolo
3114,Paruzzaro,273,1998.7083333333333,5.227154166666667,1,Piemonte,11.375,382.3702668038775,2.176136313816393,5.691175550876608,Piccolo,Molto piccolo
3115,Pella,41,1027.4166666666667,8.1207375,1,Piemonte,1.7083333333333333,126.51765515960425,0.21036677190136155,1.6627463703463377,Piccolo,Molto piccolo
3116,Pettenasco,93,1344.4583333333333,7.071229166666666,1,Piemonte,3.875,190.13078230741357,0.5479952507078273,2.882201630148449,Piccolo,Molto piccolo
3119,Pisano,48,800.875,2.7659458333333333,1,Piemonte,2.0,289.5483311163903,0.7230799590857256,2.4972686124551275,Molto piccolo,Molto piccolo
3120,Pogno,58,1476.4583333333333,9.865216666666667,1,Piemonte,2.4166666666666665,149.66304169700612,0.24496843286091027,1.636799774234514,Piccolo,Molto piccolo
3121,Pombia,134,2073.5416666666665,12.296574999999999,1,Piemonte,5.583333333333333,168.62757854660072,0.4540559735807193,2.69265548075957,Piccolo,Piccolo
3122,Prato Sesia,113,1922.2083333333333,12.125983333333332,1,Piemonte,4.708333333333333,158.51979014760315,0.3882846614501367,2.449439663581384,Piccolo,Piccolo
3129,Recetto,98,930.0416666666666,8.8525875,1,Piemonte,4.083333333333333,105.05873753483561,0.4612587374407011,4.390484297298508,Molto piccolo,Molto piccolo
3130,Romagnano Sesia,345,3973.4583333333335,17.976283333333335,1,Piemonte,14.375,221.03892443469496,0.799664743453643,3.6177553139058123,Piccolo,Piccolo
3131,Romentino,312,5190.583333333333,17.690741666666664,1,Piemonte,13.0,293.40676785267624,0.7348476533629409,2.5045354568369005,Medio,Piccolo
3133,San Maurizio d'Opaglio,139,3063.4166666666665,8.523508333333334,1,Piemonte,5.791666666666667,359.40795114687705,0.6794932837710607,1.8905905715296105,Piccolo,Molto piccolo
3134,San Nazzaro Sesia,12,723.2173913043479,11.451130434782607,1,Piemonte,0.5,63.15685559808032,0.04366381143308427,0.6913550559095828,Molto piccolo,Piccolo
3135,San Pietro Mosezzo,388,1915.4583333333333,34.899175,1,Piemonte,16.166666666666668,54.885490368564106,0.4632392217485562,8.440103543538319,Piccolo,Piccolo
3138,Sillavengo,47,572.4782608695652,9.5352,1,Piemonte,1.9583333333333333,60.03841145120871,0.2053793662779316,3.4207994734310523,Molto piccolo,Molto piccolo
3139,Sizzano,53,1442.0,10.754316666666668,1,Piemonte,2.2083333333333335,134.08569272183726,0.20534390066624408,1.531437817845585,Piccolo,Piccolo
3140,Soriso,8,752.9130434782609,6.37188695652174,1,Piemonte,0.3333333333333333,118.16170760964944,0.05231312727419948,0.4427248753633231,Molto piccolo,Molto piccolo
3141,Sozzago,18,1036.0,12.914191666666667,1,Piemonte,0.75,80.22182314933893,0.05807564417181873,0.7239382239382239,Piccolo,Piccolo
3143,Suno,205,2776.375,21.327083333333334,1,Piemonte,8.541666666666666,130.18071700693562,0.400507961316792,3.0765536595980967,Piccolo,Piccolo
3144,Terdobbiate,15,475.7826086956522,8.463156521739132,1,Piemonte,0.625,56.21810343144658,0.07384951446834,1.3136251484967558,Molto piccolo,Molto piccolo
3146,Tornaco,9,880.9166666666666,13.239583333333334,1,Piemonte,0.375,66.53658536585365,0.02832415420928403,0.42569293349730397,Molto piccolo,Piccolo
3149,Trecate,1123,19662.958333333332,38.222791666666666,1,Piemonte,46.791666666666664,514.430199259386,1.2241823432136367,2.379686000114428,Medio,Piccolo
3153,Vaprio d'Agogna,58,999.2916666666666,10.012241666666666,1,Piemonte,2.4166666666666665,99.80698628096106,0.24137118810389616,2.4183796856106405,Molto piccolo,Piccolo
3154,Varallo Pombia,268,4848.333333333333,13.630041666666665,1,Piemonte,11.166666666666666,355.7093552538663,0.8192687109662786,2.303196974905466,Piccolo,Piccolo
3157,Veruno,63,1803.6666666666667,9.871694444444445,1,Piemonte,2.625,182.71094965684713,0.26591179607238424,1.4553686934023284,Piccolo,Molto piccolo
3158,Vespolate,50,2058.25,17.779383333333335,1,Piemonte,2.0833333333333335,115.76610737342783,0.11717691745964193,1.0121867282076198,Piccolo,Piccolo
3159,Vicolungo,147,871.0833333333334,13.293883333333333,1,Piemonte,6.125,65.5251224560669,0.4607382091764007,7.031474217927867,Molto piccolo,Piccolo
3164,Vinzaglio,38,577.4166666666666,15.463416666666667,1,Piemonte,1.5833333333333333,37.34082053879856,0.10239220525864809,2.742098426901429,Molto piccolo,Piccolo
3166,Gattico-Veruno,83,5227.833333333333,26.1781,1,Piemonte,3.4583333333333335,199.70255035061112,0.13210788152437852,0.6615232569260688,Medio,Piccolo
4001,Acceglio,4,170.7391304347826,151.52762608695653,1,Piemonte,0.16666666666666666,1.1267854901706256,0.0010999094420645272,0.9761480349715644,Molto piccolo,Grande
4002,Aisone,21,245.5,36.9173,1,Piemonte,0.875,6.649998781059287,0.023701624983408866,3.5641547861507132,Molto piccolo,Piccolo
4003,Alba,2117,30860.958333333332,53.58535833333334,1,Piemonte,88.20833333333333,575.9214698418084,1.6461275258182309,2.858249973334701,Grande,Medio
4004,Albaretto della Torre,14,247.17391304347825,4.589904347826087,1,Piemonte,0.5833333333333334,53.851647945680405,0.12709052065749848,2.3600117267663445,Molto piccolo,Molto piccolo
4005,Alto,8,127.625,7.4587208333333335,1,Piemonte,0.3333333333333333,17.11084284447791,0.044690415525897254,2.6118184786157363,Molto piccolo,Molto piccolo
4006,Argentera,28,86.29166666666667,76.25911666666667,1,Piemonte,1.1666666666666667,1.131558696697903,0.015298717289976477,13.520038628681796,Molto piccolo,Medio
4007,Arguello,5,192.7826086956522,4.9174,1,Piemonte,0.20833333333333334,39.20417470526136,0.04236656227545722,1.080664561720042,Molto piccolo,Molto piccolo
4008,Bagnasco,101,1019.125,30.948895833333335,1,Piemonte,4.208333333333333,32.929284633875604,0.13597684893174028,4.129359336031726,Piccolo,Piccolo
4009,Bagnolo Piemonte,243,5859.791666666667,63.25031666666667,1,Piemonte,10.125,92.64446370360729,0.16007824993761557,1.7278771287375119,Medio,Medio
4010,Baldissero d'Alba,45,1077.5,15.3258,1,Piemonte,1.875,70.3062809119263,0.12234271620404809,1.740139211136891,Piccolo,Piccolo
4011,Barbaresco,20,649.125,7.763683333333333,1,Piemonte,0.8333333333333334,83.61044263783728,0.10733736778719724,1.2837794466910586,Molto piccolo,Molto piccolo
4012,Barge,342,7601.75,81.9921375,1,Piemonte,14.25,92.71315801469379,0.17379715219645298,1.8745683559706647,Medio,Medio
4013,Barolo,62,699.9166666666666,5.692583333333332,1,Piemonte,2.5833333333333335,122.95237955819708,0.4538068539473878,3.6909155851887134,Molto piccolo,Molto piccolo
4014,Bastia Mondovì,56,650.0,12.000575,1,Piemonte,2.3333333333333335,54.16407130491664,0.19443512776123925,3.5897435897435903,Molto piccolo,Piccolo
4015,Battifollo,5,235.95652173913044,11.1195,1,Piemonte,0.20833333333333334,21.220065806837574,0.01873585442990542,0.8829310238928813,Molto piccolo,Piccolo
4016,Beinette,225,3222.875,17.686466666666664,1,Piemonte,9.375,182.22265988684381,0.5300663030490357,2.9088934569289844,Piccolo,Piccolo
4017,Bellino,0,132.95652173913044,62.06999999999999,1,Piemonte,0.0,2.1420415939927575,0.0,0.0,Molto piccolo,Medio
4018,Belvedere Langhe,13,370.30434782608694,5.003,1,Piemonte,0.5416666666666666,74.01645968940375,0.10826837230994736,1.4627607530037963,Molto piccolo,Molto piccolo
4019,Bene Vagienna,223,3593.0833333333335,49.0083,1,Piemonte,9.291666666666666,73.31581249162558,0.18959373548290118,2.5859869656979844,Piccolo,Piccolo
4020,Benevello,11,470.4782608695652,5.4389,1,Piemonte,0.4583333333333333,86.50246573196145,0.08426949076712816,0.9741859963650925,Molto piccolo,Molto piccolo
4021,Bergolo,2,68.30434782608695,3.1117999999999997,1,Piemonte,0.08333333333333333,21.950108562917592,0.026779784476294536,1.22002970507108,Molto piccolo,Molto piccolo
4022,Bernezzo,151,3792.875,25.827258333333333,1,Piemonte,6.291666666666667,146.85550247138764,0.24360567372133643,1.6588120269364708,Piccolo,Piccolo
4023,Bonvicino,4,113.04347826086956,7.240899999999999,1,Piemonte,0.16666666666666666,15.611799397985,0.023017396548311215,1.4743589743589745,Molto piccolo,Molto piccolo
4024,Borgomale,55,384.7083333333333,8.4778,1,Piemonte,2.2916666666666665,45.378321419865216,0.2703138392822037,5.95689375067692,Molto piccolo,Molto piccolo
4025,Borgo San Dalmazzo,593,12196.625,22.339679166666667,1,Piemonte,24.708333333333332,545.9624065773849,1.1060290145169571,2.0258336493360525,Medio,Piccolo
4026,Bosia,6,189.2608695652174,5.5405,1,Piemonte,0.25,34.159528844908834,0.0451222813825467,1.320928095566276,Molto piccolo,Molto piccolo
4027,Bossolasco,22,674.3913043478261,14.54529565217391,1,Piemonte,0.9166666666666666,46.36490866014353,0.06302152177495708,1.3592504244299743,Molto piccolo,Piccolo
4028,Boves,381,9670.958333333334,50.948299999999996,1,Piemonte,15.875,189.81905840495824,0.3115903769114966,1.6415126043179105,Medio,Medio
4029,Bra,2339,29285.125,59.52981666666667,1,Piemonte,97.45833333333333,491.94045336944595,1.6371347803579661,3.3279124925481223,Grande,Medio
4030,Briaglia,3,314.5217391304348,6.2376,1,Piemonte,0.125,50.42351852161646,0.02003975888162114,0.39742880840475525,Molto piccolo,Molto piccolo
4031,Briga Alta,2,49.17391304347826,52.179643478260864,1,Piemonte,0.08333333333333333,0.9423964934518025,0.001597046813247234,1.694665487768936,Molto piccolo,Medio
4032,Brondello,9,302.0869565217391,10.124,1,Piemonte,0.375,29.838695823956847,0.037040695377321214,1.2413644214162347,Molto piccolo,Piccolo
4033,Brossasco,59,1084.0833333333333,28.063883333333333,1,Piemonte,2.4583333333333335,38.62912771040833,0.08759776058552125,2.2676608501806443,Piccolo,Piccolo
4034,Busca,472,9961.375,68.57420833333333,1,Piemonte,19.666666666666668,145.2641633364342,0.28679392944747817,1.9742923709494589,Medio,Medio
4035,Camerana,11,649.9130434782609,23.637786956521737,1,Piemonte,0.4583333333333333,27.494665413208146,0.01938985803435705,0.7052225492819553,Molto piccolo,Piccolo
4036,Camo,2,211.44444444444446,3.6114,1,Piemonte,0.08333333333333333,58.54916222086848,0.023075077070757413,0.3941145559642669,Molto piccolo,Molto piccolo
4037,Canale,164,5559.291666666667,17.865470833333333,1,Piemonte,6.833333333333333,311.1752115871562,0.3824882868792757,1.2291733809013436,Medio,Piccolo
4038,Canosio,0,84.04347826086956,48.44760000000001,1,Piemonte,0.0,1.734729445026576,0.0,0.0,Molto piccolo,Piccolo
4039,Caprauna,2,110.30434782608695,11.501491304347825,1,Piemonte,0.08333333333333333,9.590438744616483,0.007245437233155272,0.7554854815398765,Molto piccolo,Piccolo
4040,Caraglio,371,6708.125,41.69620833333334,1,Piemonte,15.458333333333334,160.88093541678947,0.37073714736251995,2.304419391906581,Medio,Piccolo
4041,Caramagna Piemonte,184,2974.0416666666665,26.328633333333332,1,Piemonte,7.666666666666667,112.95845207815572,0.29119121260883274,2.5778612157978062,Piccolo,Piccolo
4042,Cardè,43,1123.625,19.304637500000002,1,Piemonte,1.7916666666666667,58.204926147926884,0.09281016888644848,1.594541476619572,Piccolo,Piccolo
4043,Carrù,317,4344.583333333333,25.838000000000005,1,Piemonte,13.208333333333334,168.14704440488165,0.5111979771396135,3.0401841373357636,Piccolo,Piccolo
4044,Cartignano,12,178.83333333333334,6.4192,1,Piemonte,0.5,27.8591309405118,0.0778913260219342,2.7958993476234855,Molto piccolo,Molto piccolo
4045,Casalgrasso,88,1426.6666666666667,17.806545833333335,1,Piemonte,3.6666666666666665,80.1203490008707,0.20591678481532186,2.570093457943925,Piccolo,Piccolo
4046,Castagnito,124,2085.875,7.1148,1,Piemonte,5.166666666666667,293.17408781694496,0.7261857911208561,2.4769780867341846,Piccolo,Molto piccolo
4047,Casteldelfino,14,174.625,33.95131666666667,1,Piemonte,0.5833333333333334,5.14339404608265,0.01718146424365476,3.3404915294679074,Molto piccolo,Piccolo
4048,Castellar,21,275.05555555555554,3.3404,1,Piemonte,0.875,82.34210141167392,0.2619446772841576,3.1811755200969505,Molto piccolo,Molto piccolo
4049,Castelletto Stura,104,1303.7083333333333,17.1301,1,Piemonte,4.333333333333333,76.10628854083359,0.2529660266626192,3.323851832912525,Piccolo,Piccolo
4050,Castelletto Uzzone,15,345.7391304347826,14.858078260869565,1,Piemonte,0.625,23.269437969331864,0.0420646593069851,1.8077213279678068,Molto piccolo,Piccolo
4051,Castellinaldo,7,897.7142857142857,7.802807142857143,1,Piemonte,0.2916666666666667,115.05016967336846,0.03737970980529291,0.3248992149374072,Molto piccolo,Molto piccolo
4051,Castellinaldo d'Alba,3,911.6666666666666,7.802833333333333,1,Piemonte,0.125,116.83790076254353,0.01601982185958092,0.13711151736745886,Molto piccolo,Molto piccolo
4052,Castellino Tanaro,3,319.3478260869565,11.520617391304347,1,Piemonte,0.125,27.719679878267396,0.010850112954393297,0.39142273655547993,Molto piccolo,Piccolo
4053,Castelmagno,13,78.73913043478261,49.30700000000001,1,Piemonte,0.5416666666666666,1.5969158625506032,0.010985593661481463,6.87925639609792,Molto piccolo,Piccolo
4054,Castelnuovo di Ceva,20,126.08333333333333,6.261929166666667,1,Piemonte,0.8333333333333334,20.134902516064336,0.1330793292535647,6.609385327164574,Molto piccolo,Molto piccolo
